question,answers
... 공략 방법 일단 '은밀 3단계'는 기본입니다. 카카리코 마을에서 '은밀 세트' 입으셔도 되고 요리 효과랑 합치셔도 되는데 (3단계 초과되지 않습니다) 일단 '시야'에 들면 안...,"['""루미"" 라고 하는 생명체(?)\n입니다.\n1. 출현하는 장소가 거의 정해져 있기 때문에\n     그 자리에 언젠가 다시 생긴다고 보시면 되고요\n2. 출현하는 시기가....\n    주로 밤중이거나 새벽녘인 경우가 많더군요\n3. 리젠 쿨타임\n     한번 보고 놓치셨으면 제법 시간이 지나야 그 자리에서 다시 볼 수 있을 겁니다.\n4. 뭐가 좋은가\n    NPC랑 말을 걸어 보면서도 정보를 얻을 수 있는데\n    (로딩 중 화면에 팁 정보로 뜨기도 합니다)\n    \'활로 맞히면\' 이라고 되어 있지만 꼭 활이 아니어도 \'타격\'만 해도 됩니다.\n   .... 루피를 떨어뜨립니다(!!)\n    이게 돌을 들어올리거나 철 상자를 부술 때처럼 랜덤이긴 한데\n    잘만 뜨면 파란 루피, 빨간 루피도 뜨고 심지어 황금루피가 뜬적도 있어서요\n    팁 화면에는 \'행복해 진다는 전설이 있다\'라고 되어 있는데...\n    루피 요정인 거죠.. ㅎ\n5. 공략 방법\n     일단 \'은밀 3단계\'는 기본입니다. 카카리코 마을에서 \'은밀 세트\' 입으셔도 되고\n     요리 효과랑 합치셔도 되는데 (3단계 초과되지 않습니다)\n     일단 \'시야\'에 들면 안 되고 눈길을 피해서 뒤에서 근접한 다음에\n     (저는) 공속이 빠른 창으로 우다다다 찔렀습니다.\n     그게 활로 (아무리 불릿 타임 쓴다고 해도) 몇 번 맞히는 것보다 더 빨리 많이 때리겠더라고요\n6. 그외 팁\n    발견하신 그 대요정 샘 윗 원판 근처뿐만 아니라\n    카카리코 사당 ~> 대요정 가는 길목에도\n    자주 출현합니다.\n    그 짧은 길에 2마리나 나오기 때문에\n    대요정 샘에 가시더라도\n    사당에 워프하면 일단 \'은밀세트\' 갈아입고,\n    무기는 창으로 바꾸고, 살며서 고갯길 올라가면서\n    푸르스름하게 빛나는 동물이 있는지 조심스럽게 살펴보고 가세요\n    첫번째 루미는 왼쪽을 보고 있으므로 오른쪽으로 가야 뒤에서 덮치고\n    두번째 루미는 반대로 왼쪽에서 접근해야 뒤를 잡습니다.\n    참고로 \'루미\'도 도감등록 대상이므로 사진 안 찍었으면 찍어서 등록해 두세요\n    시커센서에 등록도 가능합니다.']"
"... 전작 시커탑때처럼 조망대도 공략이 필요한데 이런 경우 근처에 npc에게 힌트를 얻거나, 동굴이나 우물을 통해 트레루프로 들어가거나,아니면 꼭대기에 기어오르거나...","['   게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ\u200d 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾\n     최대한 간결하고 정확한 답변 드려볼게요!\n   질문에 대한 답변: \n  젤다의 전설 왕국의 눈물 사하스라 평원 조망대를 열기 위해서는 몇 가지 조건을 충족해야 합니다. 첫째로, 게임 내 이벤트나 힌트를 통해 해당 장소에 대한 정보를 얻어야 합니다. \n  둘째로, 특정 아이템이나 퀘스트를 완료해야 할 수도 있습니다. 마지막으로, 지정된 날씨 조건이나 시간대에 접근해야 할 수도 있습니다. \n  게임을 플레이하며 힌트를 찾거나, 게임 커뮤니티에서 도움을 구하는 것이 도움이 될 것입니다.\n   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ\n        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ\n  ', '진행하다보면 조망대 문이 열리지 않거나, 열려도 반응이 없는 경우가 계속 나올거에요.\n전작 시커탑때처럼 조망대도 공략이 필요한데 이런 경우 근처에 npc에게 힌트를 얻거나, 동굴이나 우물을 통해 트레루프로 들어가거나,아니면 꼭대기에 기어오르거나 하셔야 되고\n해당 조망대는 근처에 동굴이 있을거에요. 그 동굴로 들어가셔서 트레루프 하시면 됩니다.']"
제가 118개를 찾고 2개를 못찾아서 공략을보고 하려는데 dlc까지 같이올린사진들이많아서 헷갈리네요^^; 혹시 뭐가없는지 아시는분있을까요? 사진에는 다 찾으신 것 같은데.....,"['사진에는 다 찾으신 것 같은데.... 현재 겔드사막 쪽에 등록을 하셨으나 클리어하시지 않은 사당 2개가 있습니다. 이것 때문에 118개로 측정되는 거겠죠.', 'https://blog.naver.com/kim_dh0614/221579584617', '여기 있어요 동생이 하는데 ...']"
신들의 트라이포스1 일본판 일본어 몰라도 플레이할수 있나요? 대사에 힌트가 많기때문에 공략없이 플레이중이라면 힘듭니다 공략보면서 하면 상관없구요,['대사에 힌트가 많기때문에 공략없이 플레이중이라면 힘듭니다\n공략보면서 하면 상관없구요']
젤다의전설야생의숨결 사당 1개 남았는데 못 찾겠어요 ㅠㅠ 남은 사당 1개 찾아주세요.... 구글 플레이에 사당 찾는 앱이 있어요.그거 쓰면 사당위치 공략 코로그 신수 다...,"[""아, 찾았습니다..\n대조 시작할 때 제일 첫 부분에서 간과를 하니\n다시 찾기가 힘이 들었네요....\n리토 마을 북서쪽 '오골 연못' 옆에\n사당이 하나 있습니다."", ""퀘스트를 완료해야 나오는 숨겨진 사당은 아니고\n시커 센서에 잡히는 사당인데요\n생각보다 입구를 찾기가 힘들 수 있습니다..\n저는 해당 지점 남쪽과 북쪽에서 입구를 찾느라 한참 헤맸는데요\n지도를 확대해 보면\n'오골 연못' 이라는 글자가 보일 텐데...\n그 글자에서 왼쪽으로 연장선 상에 입구가 있습니다.\n'횃불'이 켜진 길을 잘 찾아보세요"", '구글 플레이에 사당 찾는 앱이 있어요.그거 쓰면 사당위치 공략 코로그 신수 다 나와요.']"
젤다의 전설 라이넬 어케 잡나요? 루타를 깨야 하는데 라이넬이 문제라서ㅠㅠ 자세하게 알려 주세요 일단 유튜브에 라이넬 공략이 많으니 그것들을 보고 하시면...,"['라이넬은 회피해서 공격하면 쉽습니다.\n러쉬는 라이넬이 무기를 휘두를 때 zl 버튼과 x버튼을 동시에 눌러서 회피를 한뒤,\ny 버튼으로 마구 연타하면 됩니다.', '루타를 깨실려면 굳이 붙으실 필요없습니다 주변에서 몰래 화살이 군데군데 박혀 있으니까 화살 파밍만 하세요 굳이 붇고 싶다면 (3) [젤다의전설] 뇌수산 라이넬 잡기(초보자용) - YouTube', '앗...이 댓글 쓰기 전에...몰래 나무와 바위 위에 꽂혀 있는 화살 20개 모아서 성공했어욧...\n님도 몰래 파밍해 보시길...ㅎㅎ 아미보 없는 이상 잡기 힘듭니닷. 10번 죽고 나서 안된다는 것을 알았어욧..ㅎㅎ', '일단 유튜브에 라이넬 공략이 많으니 그것들을 보고 하시면 도움이 많이 될겁니다.\n일단 방어도 증가 음식을 먹고 가시면 1방컷은 안나고요.\n그리고 제일 편한 것은 하테노 고대 연구소에서 타임록을 강화해서 정지시켜 놓고, 활로 공격 하는 겁니다.\n초보여도 방어도 증가 음식 먹고 중간에 맞을 때마다 피 채우면서 타임록, 활, 타임록, 활 반복하시면 잡기 쉬워요.\n활은 다연발 활 이나 대미지 센 활 있으시면 좋고요.\n방어구는 어차피 피가 적다면 1방컷 나니 그냥 방어도 음식 드시고, \n공격력 증가 시켜주는 바바리안 셋 입으시면 좋아요.\n-라이넬 공략 영상-\nhttps://www.youtube.com/watch?v=7LDthp40FZk&t=2s', '', '회피 저스트로 왠만한건 다 잡고요,(방패 든 상태로 뒤로점프,옆으로 점프)불쏠때는 상승기류 타고 머리 턱쪽 맟춰요. 활들면 노답이니까 근접으로 싸우세요. 자세한 조작은 가방-설정-특수가술']"
... 스태미나 좀 올리고 하면 공중 불릿타임 쓰기가 좋아서 각종 공략에서는 첫번째 신수로 추천을 많이 합니다 콘트롤만 익숙해지면 맨몸으로 가논도 잡을 수 있는 게임이라서...,"['1.\n일단 DLC는 추천입니다.\n DLC는 추가 콘텐츠로 이왕에 할 거면 초반에 적용하고 하는 게 좋습니다.\n    필드에서 얻을 수 있는 템들이 늘어나고, 그게 주로 초반에 유용하니까요\n    거기에는 뮤주라의 가면도 포함됩니다.\n    그런 템들은 필드에서 찾아서 획득하기만 하면 되는데\n 오토바이(마스터 바이크 제로)는 그냥 얻어지는 게 아니라\n 일련의 연속 퀘스트를 완료해야 하고 최종 보스(?)가 가논보다 까다로울 수 있어서\n 쉽게 얻기는 힘들 수도 있습니다\n 그래도 패턴만 파악하면 영 어렵지는 않습니다.\n2.\n그렇습니다.\n야숨에서 무기는 소모품이라서 쓰다가 부서질 뿐이고 수리나 판매, 구입이 불가능합니다.\n대신 보물상자가 아닌 필드 젠이나 몬스터가 들고 있는 것은 붉은 달이 뜨면 리젠됩니다.\n진행도에 따라 등급이 올라가거나 옵션이 붙기도 합니다.\n그래서 소지하고 있는 것이 아니면\n일정 거리 이상 멀어지거나, 세이브/로드, 워프 등을 하면 없어집니다.\n*** 모닥불에서 시간 보내기로는 없어지지 않습니다(이것을 이용한 글리치도 있습니다)\n*** 하테노 마을에서 링크 소유의 집을 구입하면 무기 스탠드를 제작할 수 있는데 거기엔 보관이 가능합니다\n3.\n그렇습니다.\n야숨은 자유도가 높아서 어느 곳이든 원하는 곳을 먼저 갈 수 있습니다.\n지역에 따라 몬스터가 강해지는 것이 아니라\n내가 몬스터를 처치한 수에 따른 진행도에 따라 강해지기 때문입니다.\n(히녹스/바위록 등 필드보스나 츄츄, 키이스 등 잡몹, 가디언 등 등급이 없는 몬스터들은 예외입니다)\n바람의 신수는 하이랄을 중심으로 북서쪽(왼쪽 상단)에 위치합니다.\n스태미나 좀 올리고 하면 공중 불릿타임 쓰기가 좋아서 각종 공략에서는 첫번째 신수로 추천을 많이 합니다\n콘트롤만 익숙해지면 맨몸으로 가논도 잡을 수 있는 게임이라서\n장비만 적당히 갖추고 요리 도움 받으면 충분히 가능할 겁니다.\n다만 2단계 추위 대비가 있어야 해서 리토족 세트 구입을 위해 루피가 좀 있는 게 좋고\n대요정의 샘을 2개 정도는 찾아 2단계 강화 정도는 해 주는 게 좋습니다.\n물론 추천, 편리함이지 필수는 아닙니다.\n4.\n사당도 탑도 꼭 우선순위는 아닙니다.\n이 게임 디자인 자체가 제작자 의도대로 뭔가를 꼭 해야 하는 게 있는 게 아니라서\n할 수 있는 거라면 하고 싶은 것을 하고 싶을 때 해도 되는 게임입니다.\n사당은 1) 찾아서 워프포인트로 만들어 이동을 편리하게 하며\n2) 클리어해서 징표를 모아 스태미나/하트를 올릴 수 있기 때문에 하는 것이지\n영 안 풀리는 것은 다음으로 미루고 다른 사당 찾으면 됩니다.\n뭘 하든 스트레스 안 받고 즐기면서 할 수 있는 걸 하면 됩니다.\n탑도 지도를 많이 활용한다면 다니면서 다 열면 되지만\n지도보다 눈으로 보이는 지형에 직관적으로 인식하고 다니는 게 편하면 꼭 우선순위도 아닙니다.\n그래도 탑도 워프 포인트가 되기 때문에 그 지역에 가게 된다면 열어 두는 게 좋습니다.\n최우선 순위는 아닙니다.', '1. 얻을 수 있으나 오토바이는 4신수 모두 깨고 나서 영걸들의 노래 퀘스트까지 모두 클리어해야 얻을 수 잇기 때문에 지금 손댈 건 아니고 무쥬라의 가면을 비롯한 추가아이템은 얻을 수 있습니다. 컨텐츠가 꽤나 알차서 dlc가치가 없진 않다고 생각합니다.\n2. 사라질 수 있죠. 확인을 안 해봐서 잘 모르겠지만 다른 곳에 워프하거나 너무 멀리 나가게 되면 사라질겁니다.\n3. 아무때나 깰 수 있습니다. 애초에 모든 것을 언제나 할 수 있게 만들어놓은 게임이 야숨이죠. 4신수 중 왼쪽 위에 있는 신수가 메도고 난이도는 4신수 중 최하라서 추위 대책만 잘 짜놓으면 됩니다. 루피 모아서 리토 세트 사세요. 신수 근처에 있는 리토 마을에 팔아요.\n4. 탑은 보이는 것만 깨시고 사당도 보이는 것만 깨세요. 다 깨는 건 시간이 너무 많이 걸리고 그럴 필요도 없어요. 사당 수가 120개입니다. 이거 다 깨는 것 보다 엔딩보는 게 훨씬 빠르죠.\n 그리고 사당을 30개씩 깼으면 하트든 스태미나든 지금보다는 많이 있어야 합니다. 있는 극복의 징표는 죄타 하트로 바꾸든 스태미나로 바꾸든 바꿔놓으세요.']"
젤다의 전설 브레스 오브 더 와일드 관련 사이트를 추천 해 주세요. 유트브에 나와있는 요리 시뮬레이션 사이트라든지 지도 및 사당 등 여러가지를 공략 하는...,"['요리\nhttps://snaketeacher1.tistory.com/2654', '사당\nhttps://youtube.com/playlist?list=PLcavABYZVdA7ryeZ814h_0ILggdblfpGw', '안녕하세요!\n요리 공략 사이트는 저보다 먼저 답글 다신 분이 올리셔서 저는 사당 위치를 알려드리겠습니다 :)\nBreath of the Wild Interactive Map (zeldadungeon.net)\n좋은 하루되세요^^']"
안녕하세요 젤다의 전설 시간의 오카리나 물의 신전을 깨고있습니다. 초록장치로 물을... 체크하는게 공략없이 할수있는 최선의 방법이구요 해도해도 도저히 모르겠으면...,['물의 신전이 특히나 복잡한구조인데요\n물 수위를 변경만 하면 되는게 아니고 물을 빼고 채우고 계속 변경을 한 후 그 수위에서 할수있는걸 전부 찾아서 하셔야 진행이 되는 구조입니다\n지도와 나침반을 최대한 빨리 구하시고 보물상자가 있는 방들을 최우선적으로 체크하는게 공략없이 할수있는 최선의 방법이구요\n해도해도 도저히 모르겠으면 공략영상 켜고 하는대로 그대로 따라하셔야합니다\n+ 보통 사람들 하는거보면 중앙탑 지하에 있는 열쇠 챙기는걸 빼먹는 경우가 엄청나게 많은데 챙기셧는지 확인해보세요\n열쇠부족하면 10에 7은 거기열쇠였음...']
저거 먹고싶은데 딴 사람들 공략보면 발판 나오던데 저는 발판이 안나타나요 ㅠ 가라힘 잡앗고 나오는길에 발견했어요 게임 계속 진행하시다 보면 후반부에 다시 이쪽으로 오게...,"['게임 계속 진행하시다 보면 후반부에 다시 이쪽으로 오게 되는데, 그때는 발판이 나타나니까 먹을 수 있습니다. \n지금은 포기하고 스토리 진행하시면 되겠습니다.']"
젤다의 전설에서 모든 미니퀘를 완료해도 뇌명의 투구를 주지 않네요. 어떻해... 관련 공략글 링크도 올려봅니다! https://m.blog.naver.com/ystar1115/222636560921,"['낙타를 깨고 류쥬가 앉아있는 곳으로 가면, 뇌투가 있는데, 뇌투를 계속 가지고 싶다하면, 됩니다', ' 신수 바 나보리스와  겔드마을 미니퀘스트 또한 모두 클리어 하신 상태 라 보고 답변드립니다.\n 루쥬에게 가면 옆에 뇌명의 투구가 있을거에요! 조사하기(A)를 누르시면 뷰러가 말을 걸 텐데 뇌명의 투구 빌려달라고 하시면 됩니다. 겔드마을 미니퀘스트 모두 클리어 하셨다면 루쥬에게 말 거셔서 얻으시면 될거에요!\n관련 공략글 링크도 올려봅니다!\nhttps://m.blog.naver.com/ystar1115/222636560921']"
"... 그냥 공략 보고하는게 개꿀입니다. 초,중,상 하나씩 깨는데 30분 밖에 안걸리더라고요 공략 보면 매우 쉽습니다. 고인물이 아니더라도 2트에는 꺨 확률 높음","['벽 뚫기는 지금 쯤 막혔을지 않을까요?\n그냥 공략 보고하는게 개꿀입니다. 초,중,상 하나씩 깨는데 30분  밖에 안걸리더라고요 공략 보면 매우 쉽습니다. 고인물이 아니더라도 2트에는 꺨 확률 높음', '일단 공략 보고 하심 됩니다 유튜브에 많이 있어요 그리고 초급은 쉽게 깨실거고 중,상급 부턴 빡세긴 하지만 공략 보고 천천히 진행하세요\n그리고 팁으로 못 깰것 같으면 초반에 죽는게\n이득 입니다 한 20층 가서 죽는것 보단 1층에서\n죽는게 더 좋아요 그리고 노란 스테미나나 하트는 들고 가실수 있어서 바나나 4   용뿔 1 비율로\n공업 음식 드시고 가면 좀 쉬울겁니다', '활만 잘 쏘시면 중급까진 쉽게 가요 상급은  공략보세요 ']"
... 저에겐 너무 많이 어려워서 공략을 보지 않으면 할 수가 없더라구요^^; 공략 보면서... 사당 클리어는 어려워도 공략보고 하면 되는데 몬스터 공격은 정말 스트레스네요 ㅜㅜ...,"['걍 이게 정석임 ㅇㅇ(제일 정확함 믿으셔도 됨)\n(젤다 2000시간 고인물 ㅎㅎ)\n1)-적을 죽이거나 물속에 빠진 상자들 건져내서 아이템을 얻습니다.\n    -상점에서 무기를 삽니다\n    -적을 죽이고 실력도 늘면 장비도 얻을 수 있는게 더 좋아진집니다.\n2)-나무를 자르고 나무 몸통을 한번더 부셔서 나무 장작을 얻습니다\n   -인벤토리에서 나무장작을 들고 바닥에 놓습니다.\n   -부싯돌을 나무 장작 옆에 놓고 금속 무기로 칩니다.\n   -불속성 무기는 그냥 쳐도 불이 생깁니다.\n3)-은밀물약은 조금 소음을 없애주기는합니다\n    -카카리코 마을에 은밀세트가 더 좋습니다\n    -왼쪽 조이스틱 버튼을 누르면 앉기가 가능합니다\n    -앉으면 소음이 진짜 거의 없습니다\n4)-시작의 대지 이후로 쉽다 한 놈 누구임? 개구라임 ㄹㅇ\n    -조라족 신수 이후로 쉽다고 하는데 이것도 개구라임\n    -밑에 내려가면 막 감전되고 레이저 쏘는 가디언한테 한방컷 나고 라이넬이라는 적도 만나서 정신이 혼미해짐\n    -신수는 코끼리 신수가 2번째로 쉽고 새 신수가 제일 쉽습니다\n    -나머지 신수는 걍 너무 오래 걸리고 어렵기도 합니다\n    -밑에 내려가면 난이도 급상승\n5)-스테미나는 사당을 깨서 증표 4개 모으면 여신상한테 가서 스테미나 늘릴 수 있습니다\n    -원기~라고 적힌 음식 요리하면 스테미나 올리는 음식 만들 수 있습니다\n   6)-일반 젤다 야숨에서 최고급 무기를 얻고 싶어하면\n     신수 올 클리어하거나 1개정도 빼먹고 하이랄 성안으로 들어가면 상자 같은거에\n     근위의 검(제일 쎈 검,내구도 괜찮음), 하일리안의 방패(내구도 미침)\n   -라이넬 잡기(호랑이 같이 생김)\n     초보면 어려운데 장비가 ㄹㅇ 좋습니다\n채택 한번만 해주시면 정말정말 감사', '야숨은 어느정도 오픈월드 게임에 익숙한 사람들에게 재미를 주는 게임이라서 이런 게임이 익숙하지 않은 분들은 많이 어려운 게임은 맞아요.\n무기 수급은 사실상 몬스터에게서 얻어야 하는데 나뭇가지라도 많이 들고 다니면서 점점 컨트롤에 익숙해지는 것이 좋고 사당 클리어 하면서 얻은 조각으로 여신상에서 체력과 스태미너 둘 중 하나를 올릴 수 있어요. 체력과 스태미너만 좀 올리면 그나마 할만해지실 거구요.\n야숨은 내가 처치한 적이 많아질수록 점점 몬스터가 강해지는 시스템이에요. 그정도 시간이 지나면 나 역시 컨트롤이 조금 익숙해지고 좋아지구요.\n모닥불은 부싯돌을 찾아서 장작 위에 올려두고 금속제 무기로 때리거나, 불화살을 이용하거나 나중에 가면 불꽃검같은 것도 얻게 되는데 이걸로 모닥불을 피울 수도 있고요.\n사당클리어 위주로 가보세요. 무기도 여기에서 얻을 수 있습니다. ', '1)무기 그나마 제일 빠르고 쉽게 얻는 방법\n-유튜브 찾아보시면 금방 나옵니다!\n2) 시간때우는 모닥불 만드는 방법\n- 장작을 얻으신 후 장작을 바닥에 놓고 불의 검, 불의 활, 부싯돌을 철로 된 검으로 치거나 화염 속성 츄츄 젤리를 터트리시면 됩니다.\n3) 은밀물약 먹거나 고개를 숙이고 다녀도 몬스터는 멀리서도 금방 눈치 채네요^^;\n- dlc를 구매 하셨다면 무쥬라의 가면을 얻으시면 먼저 때리지만 않는다면 몬스터가 공격하지 않습니다.\n4) 처음의 시작의대지 이후로는 정말 난이도가 더 쉬운게 맞나요!? ㅠㅠ 왜 전 더 부담스럽지^^;;\n-아마 첫 번째 신수로 조라 마을로 가실 거 같은데 거기서 초보자들에게 아주 어려운 보스 몹이 있을 겁니다. 거기만 잘 넘어간다면 이후로는 어려운 곳은 없습니다.\n5) 헤엄치거나 절벽 오를때 스테미너가 넘 부족한데그것도 늘릴 수가 있나요^^?\n-사당을 깨면 코인? 을 주는데 그걸 4개 모아서 천사상으로 가셔서 하트나 스태미너로 교환 가능합니다.\n6) 내구도가 깅한 오래 쓰는 무기 그나마 가장 쉽게 얻는 방법이.. 게임 어느 곳에서 어떤 방법인가요?몇 스태이지까진 진행해야 가능할까요^^?\n- 나중에 코르그 숲에서 일정 조건으로 마스터 소드라는 무기를 얻는데 그 무기는 파괴는 되지 않지만 내구도가 다 닳게 되면 일정 시간동안은 못 씁니다.']"
공략 보니까 우라이트 호 동굴에서 아침까지 시간 때우면 나온대서 공략이랑 똑같은 장소에서 아침까지 시간 때웠는데 계속해도 안나옴 아니면하일리아다리에서 한...,"['폭포 오르기 해서 페러세일 펼쳐서 왼쪽 벽에 붙어서 올라가면 바로앞에 나무하나 있는데 거기서 한번 더 해보세요', '거기서 안되면 호수의 탑 앞에 다리가 있는데 그쪽 물가에서도 필로드래곤이 나옵니다\n언제 나오는지 시간대는 잘 모르겠어요\n(아침, 점심, 밤으로 돌려보시고 드래곤이 나오는지 확인해보세요)', '아니면하일리아다리에서\n한 점심쯤에기다려 보세요\n그럼 노래가 나오면서 필로 드래곤이\n나올겁니다.']"
... 방법없나요 공략보고 플레이하시고계신거같은데요 시베 냐스 사당과 시베 니로... 정답인것입니다 공략으로 정답만 보고 있으셔서 냐스사당의 정답으로만 생각하고...,['공략보고 플레이하시고계신거같은데요\n시베 냐스 사당과 시베 니로 사당은 쌍둥이의 기억이라는 퍼즐로 각자 시작할때의 구슬배치가 상대사당의 정답이됩니다\n즉 시베 니로에서 보고계신 그 배치가 시베 냐스 사당의 정답이고 시베 냐스에 들어가자 마자 보이는 배치가 시베 니로 사당의 정답인것입니다\n공략으로 정답만 보고 있으셔서 냐스사당의 정답으로만 생각하고 계신거같네요']
... 아니 네이버 다 뒤져봐도 이거 할 줄 아는 사람이 없는 것도 아닌데 고인물들은 정확한 공략 알려주지도 않고 지 자랑하기 바쁘더라. 제발 이 500시간짜리 바보 젤린이...,['안녕하세요 젤다 600시간을 한 사람입니다. 보우스핀은 일단 대검을 준비하시고 활도 하나 준비해주세요.\n그리고 대검을 장착한 상태에서 Y키를 꾹 누르세요 그다음 대검이 링크의 머리를 넘기는 순간 B키와 ZR키를 동시에 눌러 주시고 그상태로 Y키B키 ZL키를 손에서 때지 말고 눌러주시면 됩니다.']
... 공략을 찾아보랴고 해도 이름이 아직 안나와서 모르겠어요^^; 강 한가운데 있는 사당인데 혹시 이름 아시는 분 계실까요?? 여기서 남쪽으로는 다타 쿠스의 사당이 있어요....,"['공략을 찾아봐도 아마 다 불 태우는식으로 지나갈거에요.\n불을 피우려는데 속성 무기를 가지고 계시지 않다면 부싯돌 2개를 든 뒤에 땅에 떨구면 불을 일으킬 수 있습니다.\n아니면 폭탄 화살으로 가시를 다 날려버려도 되고 아니면 윈드봄을 이용해서 고지대에서 진입하셔도 됩니다. 윈드봄으로 날아가다가 착지하실 때는 무기 찍기를 하시면 그 위치에 그대로 떨어질 수 있습니다. 물론 땅에 닿기 직전에 패러세일을 펼치셔야 낙뎀이 없어요.', '로나 카타의 사당입니다']"
... 인터넷 보시면 공략 다나와있는딩.....걍 올라가셔받자 못가고 진행 못해요... 그러니 ....촌장 아들놈 찾는퀘부터 완료하시길...그 아들놈 없음 진행 안되융,['네 뚱떙이 가주는 퀘 완료해야 진행가능합니다...\n촌장이 자기 아들인가 뭐시기.....찾는거죠...그후에 그아들놈과 같이 도마뱀 있는곳가지요...\n인터넷 보시면 공략 다나와있는딩.....걍 올라가셔받자 못가고 진행 못해요...\n그러니 ....촌장 아들놈 찾는퀘부터 완료하시길...그 아들놈 없음 진행 안되융']
초급도 못깨겠어요.... 유튜브에 공략 영상이있습니다. 저도 그거 따라서 깼어요,"['스위치 온라인 쓰고계시면 저장데이터 백업기능으로 부탁이야 할수 있겠지만 믿을만한 사람 찾기는 좀 힘들겠죠', '유튜브에 공략 영상이있습니다.\n저도 그거 따라서 깼어요']"
