question,answers
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"명확하게 나뉘어져 있지는 않아요. 왜냐면 자유도가 높은 게임이라서 내가 하고 싶은대로 하면 되고 그 과정에서 아직 하트 수가 부족할 때도 컨트롤이 좋다면 강한 몬스터도 잡을 수 있어서.
보스가 재앙가논을 말하는 거라면 잡으려 가셔도 되는데 그럼 게임이 끝나니까 질문자님이 하실거라면 아마 거기 메인 챌린지가 뜰텐데 마을가는 것도 있을거에요.
보통 카카리코 마을>거기에서 사진기의 기억 챌린지 얻고, 신수 관련되어서 정보얻고 각각 다른 종족 마을에 나타난 신수 관련 문제를 해결 하고 사당 돌아다니며 하트와 스테미나 업그레이드 하는 거구요 
그 무기의 숫자는 공격력이라고 보시면 됩니다 "
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"     게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
       최대한 간결하고 정확한 답변 드려볼게요!
   질문에 대한 답변: 
 "". 제가 예전에 젤다 왕눈을 플레이 했던 기억에 따르면, 스테미너가 세 줄이고 하트가 마지막 세 줄만 채워진 상태라면, 풀피 상태가 맞을 것 같습니다. 
  여신상과의 교환도 완료하셨다니, 축하드립니다! 이제 사당을 다 깨셨다니, 다음 단계로 넘어가셔도 좋을 것 같습니다. 게임을 즐기시고 플레이 하시는 동안 멋진 경험을 하시길 바랍니다!""
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ"
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"게임내에서도 부자연스러울정도로 언급을 하지않기때문에 DLC에서 썰을 풀지않을까라는 의견이 있을정도입니다
일단은 재앙이 사라졌기때문에 할일을 마친 시커족의 유산이 모두 소멸했다는정도가 가장 적절한 설명이라고봅니다"
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"플탐은 어떻게 하냐에 따라 일반적으로 달라서 
누가 더 길고 짧고 그런느낌으로 말하기 어렵네요
처음부터  파트너 4명 안도와주고  바로 가논으로 가서 잡아도 끝나고
사당이나 서브이벤트같은거 하냐 안하냐에 따라 플탐이 갈려서
근데 굳이 따지자면  왕눈은 지상뿐만아니라 지하랑 상공까지 있어서 
왕눈이 할게 훨씬많긴합니다 
재미는 상대적인건데 창의적인플레이좋아하면 왕눈이고 
창의적인 플레이 조립 같은게 하기싫으면 야숨이 낫습니다 "
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"젤다가 더 길어요 .,"
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,맵 열어서 시간의신전 반대편 끝에있는 네모 파란색으로 빛나는곳에 커서 가져가면 워프할수있습니다 
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"지저 뿌리 밝힌 갯수에요.
사당말고 지저 뿌리."
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","왕눈 같은 경우는 진짜 맘대로 진행하셔도 상관없습니다
애초에 극찬을 받은 이유 중 하나가 그런 이유기도 하구요
자연스럽게 돌아다니시다 보면 중간중간 다 미니 퀘스트가 있을거에요
어 연기가 있네 가보면 마구간이 있고 거기에도 소소한 재미의 퀘스트가 있으니까요
즐거운 게임 하시길 바라겠습니다
야숨 같은 경우는 전 작품이기 때문에 왕눈 하고 하시면 약간 재미가
반감 될 수도 있긴하지만
야숨은 야숨 대로 매력이 넘친답니다
제 경우에는 야숨 300시간 하고
왕눈을 했는데
약간 후속작이여서 링크를
알아보는게 좀 많이 좋더라고요..ㅎㅎ"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","메인 이벤트만 하시면 전체적으로 놓치시는 것들이 좀 생길 거예요.
메인 이벤트를 따라가다보시면 되게 들어가고 싶은 동굴이나 사당이나 NPC가 보일텐데
말을 걸거나 해서 하고 싶은 것들 하시다가 조금 질리면 메인 이벤트 진행하고 하면 될 듯합니다.
기본적으로 넓어도 길이 있으니 길 따라 다니시면 마굿간이나 마을이 나오니까
할만한 것들이 그때그때 생기실 거예요."
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"1. 야숨/왕눈 난이도 비교
체감 난이도의 경우 개인차가 있어 절대적인 기준은 없지만, 보통 야숨이 더 쉽다고 느끼는 경우가 많습니다.
왕눈의 경우, 전작에 비해 몹 가짓수가 늘었으며 필드도 더 넓고 새로이 추가된 요소도 다양해 야숨보다 배워야 할 게 많기에 입문자 기준으로 비교적 어렵게 느껴질 수 있다 봅니다.
하지만 그렇다고 해서 어려울까 봐 걱정할 정도의 고난도 게임이라는 이야기는 아닙니다. 
어디까지나 왕눈은, 야숨에 비해 상대적으로 어려울 뿐이지 하드코어 게이머를 타깃으로 한 극악한 난도의 게임은 아니니 라이트 유저도 문제없이 즐길 수 있습니다.
2. 입문작 추천
둘 다 플레이할 의향이 있다면 아무래도 야숨부터 하는 게 낫긴 합니다.
왕눈의 경우, 야숨의 필드와 몹들을 그대로 재활용하였으며 스토리와 등장인물들도 그대로 계승한 그야말로 야숨의 완벽 상위 호환 격인 게임이기에 
""야숨 -> 왕눈"" 순서로 하면 재미가 배가 되지만,
""왕눈 -> 야숨"" 순서로 하면 '야숨'의 재미가 반감될 수밖에 없기 때문입니다.
반면, 굳이 둘 다 플레이할 생각은 없고 한 가지만 골라야 한다면 왕눈으로 입문해도 상관없습니다. 내키는 대로 하면 됩니다. 
개인적으로도 택일하라면 야숨보다는 왕눈을 고를 것 같습니다.
3. 스토리 이해
야숨과 왕눈의 스토리가 이어지는 건 사실입니다.
다만 야숨의 스토리가, 용사가 마왕으로부터 공주를 구출하는 워낙 뻔하고 직관적인 내용이라 닌텐도 공식 유튜브 채널에 올라온 6분짜리 요약 영상만 봐도 왕눈 플레이하는 데 지장은 없다고 봅니다.
요약 영상 링크 첨부합니다.
https://youtu.be/5TKrMMsMP9w?si=FbZDlw1yJ10fpVBz"
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"야숨 난이도 : 중상
왕눈 난이도 : 바닥 뚫고 내려간 하
전 야숨 강력 추천입니다.
왕눈은 사당이 너무 쉬워서 질리는 것 같아요.
바로 왕눈 하셔도 전작 스토리가 별로 없는데다가 어차피 중반부에 다 알려줘서 상관은 없어요.
야숨 퍼즐이 괜찮고 난이도도 적당해서 저도 왕눈 하다 질리면 야숨 섞어서 합니다.
야숨 단점은 분위기가 좀 암울(?) 하다는 건데 DLC 추가 구매하시면 중화되는 느낌도 있습니다
그리고 이건 많이 주관적이긴 한데 왕눈은 분위기가 너무 평화로워서
재앙이 일어나는 도중이라는 상황과 분위기가 맞지 않다는 느낌도 받았습니다.
그래도 왕눈은 만들기 하는 게 자유로워서 다른 사람들한테 본인이 만드신 거 보여주시면
재미있으실 겁니다."
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"난이도가 사람마다 느끼는 게 좀 다릅니다. 일반적으로는 왕눈이 크래프팅 자유도 때문에 더 쉽다고 하는데 저는 그것 때문에 더 어려웠거든요. 오히려 정말 많은 곳에서 크래프팅을 강제하기 때문에 여러가지 꼼수를 미리 알고 가는 게 아니라면 조금 어려울 수 있습니다.(대신 야숨에는 크래프팅 시스템이 없는 관계로 사당이 좀 더 퍼즐 같은 느낌이 납니다.) 최대 체력이 왕눈에서 늘어나긴 했지만 그 체력을 깎아먹고 아예 평범한 방법으로는 회복도 불가능하게 만드는 기믹이 존재한다는 점도 왕눈의 난이도를 높이고 진행을 더디게 하는 데 한몫 하죠. 그렇다고 아예 못 할 수준은 절대 아니고요. 어렵다고 해서 그 게임들이 다 다크소울 수준인 게 아닙니다. 대신 저는 야숨이 역대 젤다 중 가장 쉬운 게임이라고 이야기하고 다니는 사람이라는 거 감안하고 들으시고요.
지금 다시 야숨을 하라고 한다? 저는 안 합니다. 물론 야숨에서 오토바이 타고 다니는 게 그리울 때가 있긴 한데 결국엔 크래프팅을 어떻게 할 거냐에 따라 달라진다고 봐요. 야숨과 왕눈의 가장 큰 차이점은 크래프팅이니까요. 
야숨-왕눈 순서로 플레이하는 게 스토리상 완벽하긴 합니다. 야숨의 스토리를 몰라도 왕눈 하는 데 아무 상관없고 야숨의 스토리도 게임 외적으로 알 수 있는 방법은 많습니다만 사이드퀘스트로 알게 되는 짤막한 스토리들조차 왕눈까지 이어지기 때문에 야숨을 하고 나서 왕눈을 하는 것이 재미로는 베스트에요. 둘 중 하나만 고른다면 저는 왕눈."
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,축복의 빛입니다. 야숨의 ‘극복의 증표’처럼 사당깨면 주는거요.
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"높은 곳은 기어올라가야하고..
사당 발견 못한 먼 곳은 뛰거나, 말 타고 다녀야하고..
몬스터는 꼼수 없이 때려잡아야 하고..
왕눈하고 하면 불편할 수도 있을 것 같네요.."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"야숨 하고 왕눈이면 몰라도
야숨에는 탈것이 동물,DLC결제해야 바이크입니다.
또 소재를 던질수도 없습니다.
그리고 무기 특수능력도 없어서
ex)러쉬시 공격력 업 등
추천하지 않습니다."
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
        최대한 간결하고 정확한 답변 드려볼게요!
   질문에 대한 답변: 
  젤다 왕눈 튤리는 바람의 신전 퀘스트를 받기 전에 가는 길에 있는 사당을 클리어하고, 해당 사당으로 텔레포트를 타고 가는 것이 빠르다고 알려져 있습니다. 하지만 튤리가 여기가 젤다 공주가 본 곳이 아니라며 먼저 가보라고 말씀하셨습니다. 
현재 어디에 계시는지 알 수 없으며, 절대적인 답변을 드리기 어렵습니다. 게임을 차분하게 즐기며 튤리가 나타날 때까지 조금 더 기다려보시는 것이 좋을 것 같습니다. 
 그동안 밤새가며 열심히 플레이하신 것에 감동을 받았습니다. 잠시 휴식을 취하고 다시 도전해보세요! 행운을 빕니다.
  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"특별히 국민트리라든지,
정해진 국룰 같은 건 없습니다.
본인이 플레이하실 때
특별히 곤란하고 아쉬운 것 위주로 먼저 늘려가면 됩니다.
어차피 스탯 2개고
깨야 할 사당은 수두룩하며
(스태미나 풀업하고도 하트를 37개까지 늘릴 수 있음)
나중에 감시요새에서의 이벤트 진행 시
'악마상' 발견해서
하트 ⇔ 스태미나
전환도 가능하니까요
이번 왕눈은 전편(야숨)에 비해서 암벽등반보다 '트레루프'를 잘 활용하면 편리해서
등반 보다는 '패러세일' 활공시간 때문에 스태미나가 넉넉하면 좋고
특히 공중 불릿타임(활쏘기) 활용을 잘 하게 되면 더더욱
스태미나가 필요합니다.
하지만 뉴비라시니
적들을 상대하면서 맞는 게 무섭고 죽는 게 부담되는 정도면
하트도 어느 정도 늘려주면 좋고요
특히 이번 왕눈은 전편에 비해 식재료 수급이 조금 빡빡해져서
'맥스' 요리를 한정없이 쓸 정도는 아니니까요
처음에는 하트를 좀 더 늘려가시고 (스태미나도 필요)
플레이가 익숙해지는 시점부터 스태미나 쪽에 몰빵... 하셔도 좋을 듯합니다."
